City,Hotel Name,Reviewer Name,Reviewer Nationality,Duration,Check-in Date,Travel Type,Room Type,Review Date,Positive Review,Negative Review
Cleopatra Luxury Resort Sharm El Sheikh (Resort) (Egypt) Deals,Cleopatra Luxury Resort Sharm El Sheikh,Ali,Saudi Arabia,3 nights · ,January 2025,Solo traveler,Superior Room with Garden View,"Reviewed: January 22, 2025","Location, food, people, beach, swimming pool",No Negative Feedback
"Amphoras Blu (Resort), Sharm El Sheikh (Egypt) Deals",Amphoras Blu,Diego,Norway,2 nights · ,December 2022,Solo traveler,Standard Partial Sea view,"Reviewed: December 19, 2022","the attention of the personal, the facilities were nice and comfortable. close to the beach",Not arranged a place for the work up final.
"Amphoras Blu (Resort), Sharm El Sheikh (Egypt) Deals",Amphoras Blu,Ammar,Jordan,3 nights · ,February 2025,Group,Standard Front Sea View,"Reviewed: February 8, 2025",Value for money,No Negative Feedback
"Amphoras Blu (Resort), Sharm El Sheikh (Egypt) Deals",Amphoras Blu,Maria,United Kingdom,7 nights · ,February 2025,Group,Standard Room Garden View,"Reviewed: February 5, 2025",The view is amazing,"The staff is rude, constantly someone is asking you if you want to join different activities and if you say no they become rude with you. You can’t really have privacy here or to enjoy your time"
"Amphoras Blu (Resort), Sharm El Sheikh (Egypt) Deals",Amphoras Blu,Ghrayeb,Egypt,2 nights · ,January 2025,Family,Standard Room Pool View,"Reviewed: January 30, 2025",All thing is very good,Argile is not good
"Amphoras Blu (Resort), Sharm El Sheikh (Egypt) Deals",Amphoras Blu,Rezgar,United Kingdom,11 nights · ,January 2025,Group,Standard Room Garden View,"Reviewed: January 29, 2025",Location and beech and staffs,Rooms were outdated and needs new doors and refurbishing.when it’s windy main door shakes like hell
"Amphoras Blu (Resort), Sharm El Sheikh (Egypt) Deals",Amphoras Blu,Bethan,United Kingdom,7 nights · ,January 2025,Group,Standard Room Garden View,"Reviewed: January 28, 2025","Quiet and comfortable stay. Lovely pool and beach area, good selection at meal times. Thank you all the staff, all of which are so hard working and go out of their way to make your stay memorable. Special thanks to Mostafa and Mohammed at the buffet, Elisayed for the morning omelettes, Ahmed for keeping the rooms clean and the towel art, Ibrahim from the animation team, and finally Mohammed for keeping everyone’s drinks flowing around the pool.","Whilst there are areas that need a little TLC, it’s still great value for what you pay. The gym could do with a revamp."
"Amphoras Blu (Resort), Sharm El Sheikh (Egypt) Deals",Amphoras Blu,Luke8585,United Kingdom,5 nights · ,January 2025,Family,Standard Room Garden View,"Reviewed: January 27, 2025","Excellent buffet with a wide range of foods, clean swimming pools and rooms.",No Negative Feedback
"Amphoras Blu (Resort), Sharm El Sheikh (Egypt) Deals",Amphoras Blu,Mahmoud,Egypt,1 night · ,January 2025,Group,Standard Room Garden View,"Reviewed: January 26, 2025","Just a relaxing hotel 
Thank you so much for Res people","Staff should be professional
Something unintentional happened to me
I accidentally lit a cigarette in the common area of the restaurant, and the staff spoke to me in an incorrect and unkind manner
The next day, the food and beverage manager was sitting at the table and lit a cigarette again and again
No one spoke to him even though I was sitting next to him

Every day, I eat the same thing, no change
. The internet in the room was very bad."
"Amphoras Blu (Resort), Sharm El Sheikh (Egypt) Deals",Amphoras Blu,Agnes,United Kingdom,7 nights · ,January 2025,Couple,Standard Room Garden View,"Reviewed: January 23, 2025","The staff is above average. Ahmed Ali is our cleaner, Mostafa is the waiter and anyone else I could mention... Very nice, helpful people.",the plastic cups
"Amphoras Blu (Resort), Sharm El Sheikh (Egypt) Deals",Amphoras Blu,Paul,United Kingdom,2 nights · ,January 2025,Solo traveler,Standard Room Garden View,"Reviewed: January 23, 2025",I’ve stayed before but in high season. This time it was nice and quiet- no huge food queues and not overcrowded. The food and drink are excellent and my room was quiet and comfortable,Nothing really
"Club Reef Resort & Spa (Resort), Sharm El Sheikh (Egypt) Deals",Club Reef Resort & Spa,Karem,Kuwait,3 nights · ,June 2024,Couple,Superior Double or Twin Room with Sea View,"Reviewed: June 23, 2024","Very beautiful, very professional, amazing staff. Very well trained (reception, waiters, bartenders, housekeeping, and everyone in the resort .food was very delicious. Big variety and advice for everyone when going Sharm alsheikh to reserve in Club reef resort",Somehow sea is far
"Club Reef Resort & Spa (Resort), Sharm El Sheikh (Egypt) Deals",Club Reef Resort & Spa,Müjgan,Italy,4 nights · ,February 2025,Family,Superior Double or Twin Room with Pool View,"Reviewed: February 10, 2025","The reception staff were very nice, and although we booked a standard room, they gave us a suite with a sea view. Ahmed was very friendly. The rooms were very clean. The food was delicious. The animation staff was very warm.","Even though most of the restaurant was empty, a waiter told us we couldn't sit at a 7-person table because we were only in 4. When my son insisted on sitting there because he really liked the table, it caused some tension. Despite there being no issue with availability, the way the situation was handled felt rude. Additionally, the prices at the on-site market were not fair"
"Club Reef Resort & Spa (Resort), Sharm El Sheikh (Egypt) Deals",Club Reef Resort & Spa,Elloise,United Kingdom,5 nights · ,February 2025,Family,Superior Double or Twin Room with Pool View,"Reviewed: February 9, 2025","Great large clean room with a good shower, lovely balcony and nice view! The hair dryer could do with an update but not a problem. The Shisha area was really amazing and you are well looked after. Food was good, lots of options. The fresh pizza by the beach was very good. The reef was colorful and full of fish.",No Negative Feedback
"Club Reef Resort & Spa (Resort), Sharm El Sheikh (Egypt) Deals",Club Reef Resort & Spa,Moataz,Egypt,3 nights · ,January 2025,Solo traveler,Superior Double or Twin Room with Sea View,"Reviewed: February 2, 2025","Excellent Stay at Club Reef Resort – Highly Recommended… 

I recently had the pleasure of staying at club reef and I must say it exceeded all my expectations. The staff were incredibly welcoming and attentive, making me feel right at home! Big thanks to Mr. Hazem from front office absolutely amazing guy. 

The resort location was perfect—close to major attractions, restaurants making it very convenient for exploring the area. The on-site facilities were top-notch, including a well-maintained pool etc… 

One of the highlights of my stay was the delicious meals time ""buffet"", offering a wide variety of fresh and tasty options to suit all tastes. The restaurant staff were amazing and made sure everything was perfect.",No Negative Feedback
"Club Reef Resort & Spa (Resort), Sharm El Sheikh (Egypt) Deals",Club Reef Resort & Spa,Mouna,Algeria,4 nights · ,January 2025,Couple,Superior Double or Twin Room with Garden View,"Reviewed: January 30, 2025","We spent 5 days in this hotel everything was good we enjoyed our stay 
A special thanks to all the personals there",Nothing
"Club Reef Resort & Spa (Resort), Sharm El Sheikh (Egypt) Deals",Club Reef Resort & Spa,Vytautas,Lithuania,2 nights · ,January 2025,Family,Superior Double or Twin Room with Garden View,"Reviewed: January 25, 2025","Beautiful environment, delicious food. The hotel corresponds to 4 strong stars.",Small rooms. Weak water flow in the room.
"Club Reef Resort & Spa (Resort), Sharm El Sheikh (Egypt) Deals",Club Reef Resort & Spa,Freddie,United States,3 nights · ,January 2025,Couple,Superior Double or Twin Room with Pool View,"Reviewed: January 21, 2025","Every one if the staffs were kind and helpful,
Food was basic but with good quality.
Beautiful gardens and polls.",No internet access in the rooms
"Club Reef Resort & Spa (Resort), Sharm El Sheikh (Egypt) Deals",Club Reef Resort & Spa,Darran,United Kingdom,2 nights · ,January 2025,Couple,Superior Double or Twin Room with Pool View,"Reviewed: January 16, 2025","Clean tidy resort, very friendly and helpful staff","Distance from town centre, very cut off location, food was up and down and quality"
"Club Reef Resort & Spa (Resort), Sharm El Sheikh (Egypt) Deals",Club Reef Resort & Spa,Hababy,United Kingdom,4 nights · ,December 2024,Group,Superior Double or Twin Room with Garden View,"Reviewed: December 17, 2024",The people the green space the view,There is absolutely nothing to complain about . Shoot out to the team from house keeping to bartenders to waiters and also the entertainment team ! The general manager is just a 10/10 guy if I’ll ever come back to sharm I’ll definitely stay here again .. DO NOT CHANGE YOUR MANAGEMENT TEAM .
"Club Reef Resort & Spa (Resort), Sharm El Sheikh (Egypt) Deals",Club Reef Resort & Spa,Veronics,United States,3 nights · ,November 2024,Solo traveler,Superior Double or Twin Room with Sea View,"Reviewed: November 27, 2024",Everything excellent service and accommodations,No Negative Feedback
"VIE Palma Di Sharm Resort and Aqua park (Hotel), Sharm El Sheikh (Egypt) Deals",VIE Palma Di Sharm Resort and Aqua park,Josh,United Kingdom,7 nights · ,February 2025,Couple,Deluxe Room,"Reviewed: February 9, 2025","Everything was very clean and kept on top of, the staff were absolutely perfect and helped in every sort of way to make sure we had the best stay possible for our first time in Egypt","Nothing atall, everything was spot on . Only thing I would say is the pool is cold but it’s January can’t expect much 😂"
"VIE Palma Di Sharm Resort and Aqua park (Hotel), Sharm El Sheikh (Egypt) Deals",VIE Palma Di Sharm Resort and Aqua park,Antonella,United Kingdom,1 night · ,February 2025,Family,Deluxe Room,"Reviewed: February 13, 2025",Lovely and efficient staff,No Negative Feedback
"VIE Palma Di Sharm Resort and Aqua park (Hotel), Sharm El Sheikh (Egypt) Deals",VIE Palma Di Sharm Resort and Aqua park,Oktay,Turkey,5 nights · ,February 2025,Family,Deluxe Pool View,"Reviewed: February 5, 2025",Everythıng specıal thanks to front offıce manager,Nothıng
"VIE Palma Di Sharm Resort and Aqua park (Hotel), Sharm El Sheikh (Egypt) Deals",VIE Palma Di Sharm Resort and Aqua park,Agnieszka,United Kingdom,4 nights · ,January 2025,Family,Deluxe Room,"Reviewed: January 8, 2025",nothing . lost money . worst vacation,"food tragic. portion allocation. dirt in the dining room, no cutlery and plates. no alcohol already in the afternoon if it is warm. no heated pool. broken beds in the room, no towels. general mess in the rooms"
"VIE Palma Di Sharm Resort and Aqua park (Hotel), Sharm El Sheikh (Egypt) Deals",VIE Palma Di Sharm Resort and Aqua park,Vian,Denmark,1 night · ,January 2025,Family,Family Suite,"Reviewed: January 6, 2025","The hotel is incredibly spacious, offering a wide variety of activities to keep guests entertained throughout the day. The staff are exceptionally kind, welcoming, and always go above and beyond to ensure a pleasant stay. Everyone greets you with a warm smile and is eager to help with anything you need. The rooms are not only large and impeccably clean but also beautifully maintained, providing a comfortable and relaxing atmosphere. The restaurant staff are absolutely wonderful—among the friendliest and most attentive you could hope to meet—and their service is nothing short of outstanding, making every meal an absolute delight.","I can’t say anything negative about this place, as everything was wonderful. My stay was fantastic, and I absolutely loved being there. If I have to mention anything, it would only be the night reception—they could be a bit friendlier. That said, it’s definitely not the last time I’ll be visiting this hotel!"
"VIE Palma Di Sharm Resort and Aqua park (Hotel), Sharm El Sheikh (Egypt) Deals",VIE Palma Di Sharm Resort and Aqua park,Aydın,Turkey,1 night · ,February 2025,Group,Deluxe Room,"Reviewed: February 12, 2025",Personeli gayet güler yüzlü nazik ve kibar tesis biraz eski olmasına rağmen fiyat performans konusunda çok iyi yemek konusunu problem etmezseniz iyi bir otel,Tek beğendim şey güzel olmasına rağmen damak tadımız uygun olmadığı için sanırım kullanılan baharatlardan dolayı yemekleri oldu
"VIE Palma Di Sharm Resort and Aqua park (Hotel), Sharm El Sheikh (Egypt) Deals",VIE Palma Di Sharm Resort and Aqua park,Mounir,Egypt,4 nights · ,February 2025,Couple,Deluxe Pool View,"Reviewed: February 7, 2025",الفندق جميل جدا في كل حاجة ناس ذوق جدا ومعاملة راقية جدا,No Negative Feedback
